X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,1d,1w,1m,6m
D,2021-06-11 17:52:00,2021-06-10 00:00:00,SBAC,Sba Communications Corp,Ciarfella Mark R,EVP - Operations,S - Sale+OE,$320.01 ,"-6,000","20,980",-22%,"($1,920,060)",,,,
,2021-06-11 17:00:00,2021-06-10 00:00:00,IBP,"Installed Building Products, Inc.",Fry Todd R,Chief Accounting Officer,S - Sale,$115.00 ,-500,"5,957",-8%,"($57,500)",,,,
,2021-06-11 17:00:00,2021-06-10 00:00:00,BNL,"Broadstone Net Lease, Inc.",Wiegel Molly,SVP - HR,S - Sale,$24.64 ,"-4,000","23,606",-14%,"($98,560)",,,,
,2021-06-11 17:00:00,2021-06-10 00:00:00,YMAB,"Y-Mabs Therapeutics, Inc.",Wedell-Wedellsborg Johan,Dir,S - Sale,$36.15 ,"-11,229","4,178,465",0%,"($405,971)",,,,
,2021-06-11 17:01:00,2021-06-10 00:00:00,YMAB,"Y-Mabs Therapeutics, Inc.",Wg Biotech Aps,See Remarks,S - Sale,$36.15 ,"-11,229","4,178,456",0%,"($405,971)",,,,
M,2021-06-11 16:58:00,2021-06-10 00:00:00,CLF,Cleveland-Cliffs Inc.,Baldwin John T,Dir,S - Sale,$23.52 ,"-20,000","113,727",-15%,"($470,310)",,,,
,2021-06-11 16:59:00,2021-06-10 00:00:00,PBYI,"Puma Biotechnology, Inc.",Miller Ann Calby,Dir,S - Sale,$11.43 ,"-12,874","12,874",-50%,"($147,156)",,,,
D,2021-06-11 16:57:00,2021-06-10 00:00:00,SNA,Snap-On Inc,Pagliari Aldo John,"SVP - Finance, CFO",S - Sale+OE,$241.34 ,"-3,612","60,955",-6%,"($871,720)",,,,
,2021-06-11 16:51:00,2021-06-10 00:00:00,LRCX,Lam Research Corp,Archer Timothy,"Pres, CEO",S - Sale,$634.23 ,"-5,000","90,875",-5%,"($3,171,150)",,,,
,2021-06-09 13:28:00,2021-06-09 00:00:00,NRIM,Northrim Bancorp Inc,Karp David W,Dir,P - Purchase,$44.68 ,550,"5,186",12%,"$24,574 ",,,,
,2021-06-09 13:27:00,2021-06-09 00:00:00,TCX,Tucows Inc /pa/,Woroch David John,EVP Domains,S - Sale,$78.84 ,"-4,000","119,106",-3%,"($315,362)",,,,
,2021-06-09 13:32:00,2021-06-09 00:00:00,OFC,Corporate Office Properties Trust,Kesler Steven D,Dir,S - Sale,$30.07 ,"-3,000","34,568",-8%,"($90,210)",,,,
,2021-06-09 16:09:00,2021-06-09 00:00:00,BUDZ,"Weed, Inc.",Breen Nicole M,"Secretary, Treasurer, 10%",S - Sale,$0.44 ,"-10,000","21,923,161",0%,"($4,446)",,,,
D,2021-06-09 16:20:00,2021-06-09 00:00:00,ENRT,Enertopia Corp.,McAllister Robert,"Dir, 10%",P - Purchase,$0.05 ,"400,000","13,410,000",3%,"$20,000 ",,,,
D,2021-06-09 16:52:00,2021-06-09 00:00:00,PEGA,Pegasystems Inc,Akgonul Rifat Kerim,Chief Product Officer,S - Sale+OE,$127.72 ,"-2,470","45,409",-5%,"($315,468)",,,,
D,2021-06-09 17:04:00,2021-06-09 00:00:00,PEGA,Pegasystems Inc,Stillwell Kenneth,"COO, CFO",S - Sale+OE,$129.06 ,-992,"8,127",-11%,"($128,028)",,,,
D,2021-06-09 18:06:00,2021-06-09 00:00:00,NARI,"Inari Medical, Inc.","Hill, Mitch C.",CFO,S - Sale+OE,$90.43 ,"-5,000","69,537",-7%,"($452,161)",,,,
,2021-06-09 18:07:00,2021-06-09 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",Sussman Adam Jay,Dir,S - Sale,$52.19 ,"-13,677","17,722",-44%,"($713,803)",,,,
,2021-06-09 18:19:00,2021-06-09 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",Lader Philip,Dir,S - Sale,$49.54 ,"-14,246","17,722",-45%,"($705,686)",,,,
,2021-06-09 18:23:00,2021-06-09 00:00:00,PETQ,"Petiq, Inc.",Kennedy Ronald,Dir,S - Sale,$38.71 ,"-10,000","118,254",-8%,"($387,100)",,,,
,2021-06-09 18:59:00,2021-06-09 00:00:00,SONN,"Sonnet Biotherapeutics Holdings, Inc.",Mohan Pankaj,"COB, Pres, CEO",P - Purchase,$1.55 ,"32,000","1,292,963",3%,"$49,580 ",,,,
,2021-06-09 19:00:00,2021-06-09 00:00:00,SONN,"Sonnet Biotherapeutics Holdings, Inc.",Kenney Richard T,Chief Medical Officer,P - Purchase,$1.54 ,"15,000","50,000",43%,"$23,100 ",,,,
,2021-06-09 19:02:00,2021-06-09 00:00:00,FEYE,"Fireeye, Inc.",Coviello Arthur W Jr,Dir,P - Purchase,$20.18 ,"10,000","38,922",35%,"$201,800 ",,,,
D,2021-06-09 19:39:00,2021-06-09 00:00:00,RDFN,Redfin Corp,Tobaccowala Selina,Dir,S - Sale+OE,$63.25 ,"-2,000","95,154",-2%,"($126,500)",,,,
,2021-06-09 19:45:00,2021-06-09 00:00:00,WMPN,William Penn Bancorporation,Hannigan Amy Jean,"EVP, Dir. Corp. Development",P - Purchase,$11.34 ,"5,000","15,000",50%,"$56,709 ",,,,
D,2021-06-09 20:05:00,2021-06-09 00:00:00,EW,Edwards Lifesciences Corp,Mussallem Michael A,"COB, CEO",S - Sale+OE,$97.23 ,"-32,550","3,720,018",-1%,"($3,164,837)",,,,
,2021-06-09 20:56:00,2021-06-09 00:00:00,INSG,Inseego Corp.,Kahn Doug,EVP of Operations,S - Sale,$10.13 ,"-5,000","14,767",-25%,"($50,650)",,,,
D,2021-06-09 21:22:00,2021-06-09 00:00:00,FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$333.14 ,"-77,300","2,095,846",-4%,"($25,751,791)",,,,
,2021-06-10 08:56:00,2021-06-09 00:00:00,RXT,"Rackspace Technology, Inc.",Fonseca Dhiren R.,Dir,S - Sale,$21.18 ,"-65,575","154,761",-30%,"($1,389,154)",,,,
D,2021-06-10 09:12:00,2021-06-09 00:00:00,AIN,Albany International Corp /de/,Halftermeyer Daniel A,"Pres, PMC",S - Sale+OE,$89.00 ,-100,"76,555",0%,"($8,900)",,,,
,2021-06-10 09:17:00,2021-06-09 00:00:00,SHEN,Shenandoah Telecommunications Co/va/,Whitaker Thomas A,VP - Corporate Development,S - Sale,$50.61 ,"-6,627","31,449",-17%,"($335,403)",,,,
,2021-06-10 09:29:00,2021-06-09 00:00:00,ATLO,Ames National Corp,Larson James R II,Dir,P - Purchase,$25.20 ,300,"7,000",4%,"$7,560 ",,,,
,2021-06-10 10:32:00,2021-06-09 00:00:00,ORI,Old Republic International Corp,Kovaleski Charles J,Dir,P - Purchase,$26.46 ,250,"11,701",2%,"$6,615 ",,,,
,2021-06-10 10:36:00,2021-06-09 00:00:00,CNNE,"Cannae Holdings, Inc.",Coy Bryan D.,CFO,P - Purchase,$34.82 ,"1,000","3,000",50%,"$34,824 ",,,,
,2021-06-10 10:42:00,2021-06-09 00:00:00,MMLP,Martin Midstream Partners L.P.,Shoup Scot A,SVP Operations,P - Purchase,$2.71 ,423,"25,097",2%,"$1,145 ",,,,
,2021-06-10 10:42:00,2021-06-09 00:00:00,MMLP,Martin Midstream Partners L.P.,Bondurant Robert D,"Pres, CEO",P - Purchase,$2.71 ,817,"117,764",1%,"$2,212 ",,,,
,2021-06-10 10:42:00,2021-06-09 00:00:00,MMLP,Martin Midstream Partners L.P.,Martin Ruben S,"Dir, 10%",P - Purchase,$2.71 ,522,"6,578,568",0%,"$1,413 ",,,,
,2021-06-10 10:44:00,2021-06-09 00:00:00,FRST,Primis Financial Corp.,Cook William Rand,Dir,P - Purchase,$15.53 ,"1,650","24,321",7%,"$25,625 ",,,,
,2021-06-10 11:47:00,2021-06-09 00:00:00,NICK,Nicholas Financial Inc,Marohn Douglas W,"Pres, CEO",P - Purchase,$11.37 ,"2,218","83,593",3%,"$25,219 ",,,,
,2021-06-10 12:12:00,2021-06-09 00:00:00,FFIN,First Financial Bankshares Inc,Dueser F Scott,"COB, Pres, CEO",S - Sale,$51.58 ,"-20,000","1,879,618",-1%,"($1,031,600)",,,,
D,2021-06-10 13:00:00,2021-06-09 00:00:00,ADP,Automatic Data Processing Inc,Kutam Sreenivasa,Corp VP,S - Sale+OE,$200.00 ,"-4,583","3,446",-57%,"($916,600)",,,,
D,2021-06-10 13:00:00,2021-06-09 00:00:00,ADP,Automatic Data Processing Inc,Eberhard Michael C,Corporate VP,S - Sale+OE,$200.00 ,"-13,579","28,182",-33%,"($2,715,800)",,,,
D,2021-06-10 13:00:00,2021-06-09 00:00:00,ADP,Automatic Data Processing Inc,O'Brien Dermot J,Corp. VP,S - Sale+OE,$200.00 ,"-7,069","13,622",-34%,"($1,413,800)",,,,
D,2021-06-10 13:00:00,2021-06-09 00:00:00,ADP,Automatic Data Processing Inc,Weinstein Donald,Corporate VP,S - Sale+OE,$200.00 ,"-12,285","33,735",-27%,"($2,457,000)",,,,
,2021-06-10 14:03:00,2021-06-09 00:00:00,HFWA,Heritage Financial Corp /wa/,Clees John A,Dir,S - Sale,$28.65 ,"-3,256","45,203",-7%,"($93,284)",,,,
,2021-06-10 14:48:00,2021-06-09 00:00:00,NLS,"Nautilus, Inc.",Siegert Marvin G,Dir,S - Sale,$18.00 ,"-10,000","54,077",-16%,"($180,000)",,,,
,2021-06-10 15:03:00,2021-06-09 00:00:00,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,522.00 ",29,"376,751",0%,"$44,138 ",,,,
D,2021-06-10 15:19:00,2021-06-09 00:00:00,WORX,Scworx Corp.,Shefts Mark,Dir,S - Sale+OE,$2.19 ,"-20,000","139,391",-13%,"($43,750)",,,,
,2021-06-10 15:35:00,2021-06-09 00:00:00,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,$224.93 ,"-220,000","109,652,100",0%,"($49,484,263)",,,,
,2021-06-10 16:00:00,2021-06-09 00:00:00,DLTR,"Dollar Tree, Inc.",Naylor Jeffrey G,Dir,P - Purchase,$99.16 ,"2,500","11,500",28%,"$247,900 ",,,,
D,2021-06-10 16:00:00,2021-06-09 00:00:00,SAM,Boston Beer Co Inc,Burwick David A,"Pres, CEO",S - Sale+OE,"$1,060.17 ","-1,342","51,765",-3%,"($1,422,750)",,,,
,2021-06-10 16:00:00,2021-06-09 00:00:00,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,"$1,053.95 ","-2,500","255,407",-1%,"($2,634,865)",,,,
D,2021-06-10 16:03:00,2021-06-09 00:00:00,VOYA,"Voya Financial, Inc.",Ferrara Nancy,See Remarks,S - Sale+OE,$64.70 ,"-3,000","19,816",-13%,"($194,093)",,,,
,2021-06-10 16:04:00,2021-06-09 00:00:00,SIGI,Selective Insurance Group Inc,Morrissey Michael J.,Dir,S - Sale,$74.99 ,"-3,000","20,829",-13%,"($224,970)",,,,
,2021-06-10 16:06:00,2021-06-09 00:00:00,TMUS,"T-Mobile Us, Inc.",Osvaldik Peter,"EVP, CFO",S - Sale,$145.59 ,"-15,970","50,011",-24%,"($2,325,072)",,,,
,2021-06-10 16:09:00,2021-06-09 00:00:00,PDCE,"Pdc Energy, Inc.",Peterson Lynn A,Dir,S - Sale,$46.65 ,"-5,000","225,377",-2%,"($233,250)",,,,
D,2021-06-10 16:08:00,2021-06-09 00:00:00,SUMO,"Sumo Logic, Inc.",Beedgen Christian,Dir,S - Sale+OE,$21.00 ,"-4,500","1,938,094",0%,"($94,500)",,,,
,2021-06-10 16:11:00,2021-06-09 00:00:00,ETR,Entergy Corp /de/,Hinnenkamp Paul D,"EVP, COO",S - Sale,$107.28 ,"-3,000","32,946",-8%,"($321,840)",,,,
,2021-06-10 16:15:00,2021-06-09 00:00:00,ONEW,Onewater Marine Inc.,Legler Mitchell W,Dir,S - Sale,$47.11 ,"-1,500","61,299",-2%,"($70,665)",,,,
D,2021-06-10 16:21:00,2021-06-09 00:00:00,FIS,"Fidelity National Information Services, Inc.",Stallings James B Jr,Dir,S - Sale+OE,$144.95 ,"-17,800","11,342",-61%,"($2,580,095)",,,,
,2021-06-10 16:22:00,2021-06-09 00:00:00,CSPI,Csp Inc /ma/,James C Shelton,Dir,S - Sale,$10.95 ,"-2,000","42,803",-4%,"($21,900)",,,,
,2021-06-10 16:30:00,2021-06-09 00:00:00,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,$0.00 ,"-19,000","204,158,299",0%,$0 ,,,,
,2021-06-10 16:33:00,2021-06-09 00:00:00,PTON,"Peloton Interactive, Inc.",Callaghan Jon,Dir,S - Sale,$107.60 ,"-10,000","838,954",-1%,"($1,076,000)",,,,
D,2021-06-10 16:33:00,2021-06-09 00:00:00,BIGC,"Bigcommerce Holdings, Inc.",Duvall Jimmy,Chief Product Officer,S - Sale+OE,$59.28 ,"-5,000","91,009",-5%,"($296,382)",,,,
,2021-06-10 16:38:00,2021-06-09 00:00:00,EXPD,Expeditors International of Washington Inc,Wall Daniel R,"Pres, Global Products",S - Sale,$123.26 ,"-22,950","33,086",-41%,"($2,828,771)",,,,
,2021-06-10 16:35:00,2021-06-09 00:00:00,CHRS,"Coherus Biosciences, Inc.",Stilwell McDavid,CFO,P - Purchase,$13.42 ,"3,700","35,118",12%,"$49,668 ",,,,
,2021-06-10 16:48:00,2021-06-09 00:00:00,RHE,"Regional Health Properties, Inc",Tenwick David A,Dir,S - Sale,$18.00 ,"-5,000","36,985",-12%,"($90,000)",,,,
,2021-06-10 16:53:00,2021-06-09 00:00:00,KLR,"Kaleyra, Inc.",Calogero Dario,"CEO, Pres, 10%",S - Sale,$12.25 ,"-10,000","6,053,508",0%,"($122,500)",,,,
,2021-06-10 16:53:00,2021-06-09 00:00:00,VRSN,Verisign Inc/ca,Indelicarto Thomas C,"EVP, GC, Secretary",S - Sale,$219.63 ,-613,"56,712",-1%,"($134,633)",,,,
,2021-06-10 16:50:00,2021-06-09 00:00:00,KEYS,"Keysight Technologies, Inc.",Estrada Ingrid A,SVP,S - Sale,$149.14 ,"-5,475","88,626",-6%,"($816,542)",,,,
,2021-06-10 16:58:00,2021-06-09 00:00:00,CHCI,"Comstock Holding Companies, Inc.",Maccutcheon James A,Dir,S - Sale,$6.87 ,-300,"147,085",0%,"($2,060)",,,,
D,2021-06-10 16:59:00,2021-06-09 00:00:00,TNDM,Tandem Diabetes Care Inc,Robertson Rebecca B,Dir,S - Sale+OE,$90.00 ,-500,"1,892",-21%,"($45,000)",,,,
,2021-06-10 17:01:00,2021-06-09 00:00:00,ABCL,Abcellera Biologics Inc.,Stimart Tryn,GC,S - Sale,$25.50 ,"-1,000,000",500,-100%,"($25,500,000)",,,,
D,2021-06-10 17:01:00,2021-06-09 00:00:00,MIME,Mimecast Ltd,Anderson Karen M.,CHRO,S - Sale+OE,$51.99 ,"-4,314","38,653",-10%,"($224,285)",,,,
,2021-06-10 17:00:00,2021-06-09 00:00:00,ABCL,Abcellera Biologics Inc.,Falconer Ester,CTO,S - Sale,$25.50 ,"-1,000,000",0,-100%,"($25,500,000)",,,,
,2021-06-10 17:00:00,2021-06-09 00:00:00,ABCL,Abcellera Biologics Inc.,Booth Andrew,CFO,S - Sale,$25.50 ,"-1,200,000","116,959",-91%,"($30,600,000)",,,,
,2021-06-10 17:01:00,2021-06-09 00:00:00,ABCL,Abcellera Biologics Inc.,Lecault Veronique,COO,S - Sale,$25.50 ,"-1,000,000","8,496,218",-11%,"($25,500,000)",,,,
,2021-06-10 17:08:00,2021-06-09 00:00:00,URBN,Urban Outfitters Inc,Hayne Margaret,"Co-Pres, CCO",S - Sale,$37.89 ,"-53,390","22,764,100",0%,"($2,022,984)",,,,
,2021-06-10 17:11:00,2021-06-09 00:00:00,ABCL,Abcellera Biologics Inc.,Hansen Carl L. G.,"CEO, 10%",S - Sale,$24.13 ,"-6,000,000","233,500",-96%,"($144,770,323)",,,,
,2021-06-10 17:14:00,2021-06-09 00:00:00,FRG,"Franchise Group, Inc.",Cozza Patrick A,Dir,P - Purchase,$37.32 ,"4,000","26,459",18%,"$149,280 ",,,,
,2021-06-10 17:14:00,2021-06-09 00:00:00,ABCL,Abcellera Biologics Inc.,Thermopylae Holdings Ltd.,10%,S - Sale,$24.03 ,"-5,598,420","55,604,330",-9%,"($134,530,033)",,,,
,2021-06-10 17:25:00,2021-06-09 00:00:00,ELDN,"Eledon Pharmaceuticals, Inc.",Gros David-Alexandre C,CEO,P - Purchase,$8.01 ,"3,000","3,000",New,"$24,030 ",,,,
,2021-06-10 17:31:00,2021-06-09 00:00:00,MOV,Movado Group Inc,Howard Alan H,Dir,S - Sale,$30.35 ,"-5,600","50,930",-10%,"($169,960)",,,,
D,2021-06-10 17:35:00,2021-06-09 00:00:00,NCNO,"Ncino, Inc.",Rudow David,"CFO, Treasurer",S - Sale+OE,$62.28 ,"-6,184","46,301",-12%,"($385,164)",,,,
D,2021-06-10 17:36:00,2021-06-09 00:00:00,NCNO,"Ncino, Inc.",Sellers Jeanette,VP of Accounting,S - Sale+OE,$62.28 ,"-1,791","6,237",-22%,"($111,551)",,,,
D,2021-06-10 17:35:00,2021-06-09 00:00:00,NCNO,"Ncino, Inc.",Orenstein Gregory,"Chief Corp Dev, Legal Officer",S - Sale+OE,$62.28 ,"-8,111","36,827",-18%,"($505,186)",,,,
M,2021-06-10 17:37:00,2021-06-09 00:00:00,ALG,Alamo Group Inc,Robinson Ronald A,Employee,S - Sale,$150.51 ,"-3,724","214,700",-2%,"($560,486)",,,,
D,2021-06-10 17:40:00,2021-06-09 00:00:00,NCNO,"Ncino, Inc.",Desmond Sean,Chief Customer Success Officer,S - Sale+OE,$62.28 ,"-6,184","35,761",-15%,"($385,164)",,,,
D,2021-06-10 17:39:00,2021-06-09 00:00:00,NCNO,"Ncino, Inc.",Naude Pierre,"Pres, CEO",S - Sale+OE,$62.28 ,"-14,563","1,034,812",-1%,"($907,042)",,,,
,2021-06-10 17:43:00,2021-06-09 00:00:00,DXCM,Dexcom Inc,Leach Jacob Steven,EVP CTO,S - Sale,$395.00 ,"-22,755","94,465",-19%,"($8,988,225)",,,,
D,2021-06-10 17:43:00,2021-06-09 00:00:00,NCNO,"Ncino, Inc.",Price Trisha,Chief Product Officer,S - Sale+OE,$62.28 ,"-6,184","147,085",-4%,"($385,164)",,,,
,2021-06-10 17:49:00,2021-06-09 00:00:00,NOW,"Servicenow, Inc.",Luddy Frederic B,Dir,S - Sale,$464.58 ,"-16,500","375,201",-4%,"($7,665,535)",,,,
M,2021-06-10 17:50:00,2021-06-09 00:00:00,ELVT,"Elevate Credit, Inc.",Head Tyler W. K.,Dir,S - Sale,$3.77 ,"-55,000","275,422",-17%,"($207,221)",,,,
,2021-06-10 17:51:00,2021-06-09 00:00:00,PFHD,Professional Holding Corp.,Garcia Carlos M.,Dir,S - Sale,$18.41 ,"-4,800","438,744",-1%,"($88,368)",,,,
,2021-06-10 18:11:00,2021-06-09 00:00:00,FSLR,"First Solar, Inc.",Gloeckler Markus,CTO,S - Sale,$77.30 ,"-2,843","4,932",-37%,"($219,764)",,,,
,2021-06-10 18:16:00,2021-06-09 00:00:00,CME,Cme Group Inc.,Cook Elizabeth A,Dir,S - Sale,$216.15 ,"-2,000","20,159",-9%,"($432,296)",,,,
,2021-06-10 18:35:00,2021-06-09 00:00:00,RPTX,Repare Therapeutics Inc.,Segal Lloyd Mitchell,"Pres, CEO",S - Sale,$35.00 ,"-1,576","101,008",-2%,"($55,160)",,,,
,2021-06-10 18:38:00,2021-06-09 00:00:00,ZS,"Zscaler, Inc.",Rajic Dali,"Pres Go-To-Mkt, Chief Rev Ofc",S - Sale,$195.78 ,"-12,943","286,213",-4%,"($2,534,027)",,,,
,2021-06-10 18:53:00,2021-06-09 00:00:00,ESTC,Elastic N.V.,Banon Shay,"CEO, COB",S - Sale,$133.45 ,"-3,132","8,470,066",0%,"($417,978)",,,,
,2021-06-10 18:53:00,2021-06-09 00:00:00,HFWA,Heritage Financial Corp /wa/,Clees John A,Dir,S - Sale,$28.65 ,"-1,050",0,-100%,"($30,083)",,,,
,2021-06-10 18:55:00,2021-06-09 00:00:00,NICK,Nicholas Financial Inc,Peterson Adam K,"Dir, 10%",P - Purchase,$11.14 ,"18,050","2,183,339",1%,"$201,077 ",,,,
,2021-06-10 18:57:00,2021-06-09 00:00:00,NVEE,"Nv5 Global, Inc.",Alford Donald C,EVP,S - Sale,$90.31 ,"-3,000","35,266",-8%,"($270,917)",,,,
M,2021-06-10 19:21:00,2021-06-09 00:00:00,FLUX,"Flux Power Holdings, Inc.",Johnson Michael,"Dir, 10%",S - Sale,$10.97 ,"-15,745","4,485,954",0%,"($172,795)",,,,
,2021-06-10 19:21:00,2021-06-09 00:00:00,ESTC,Elastic N.V.,Moorjani Janesh,CFO,S - Sale,$133.45 ,-840,"36,270",-2%,"($112,101)",,,,
,2021-06-10 19:25:00,2021-06-09 00:00:00,ESTC,Elastic N.V.,Garrett W.H. Baird,"SVP, GC",S - Sale,$133.45 ,-192,"38,098",-1%,"($25,623)",,,,
,2021-06-10 19:37:00,2021-06-09 00:00:00,KLR,"Kaleyra, Inc.",Dall'Aglio Giacomo,"EVP, CFO",S - Sale,$11.49 ,"-4,463","395,549",-1%,"($51,280)",,,,
DM,2021-06-10 19:39:00,2021-06-09 00:00:00,RSSS,"Research Solutions, Inc.",Nissan Marc,CTO,S - Sale+OE,$2.40 ,"-40,000","551,020",-7%,"($96,074)",,,,
D,2021-06-10 19:38:00,2021-06-09 00:00:00,RSSS,"Research Solutions, Inc.",Urban Alan Louis,"CFO, Secretary",S - Sale+OE,$2.40 ,"-10,000","356,509",-3%,"($24,000)",,,,
,2021-06-10 20:47:00,2021-06-09 00:00:00,WLDN,"Willdan Group, Inc.",Whitelaw Paul Milton,"SVP, Business Development",S - Sale,$38.70 ,"-5,445","16,633",-25%,"($210,722)",,,,
,2021-06-10 20:59:00,2021-06-09 00:00:00,ZIP,"Ziprecruiter, Inc.",Zwelling Jeffrey,COO,S - Sale,$23.49 ,"-46,697","1,719,000",-3%,"($1,096,726)",,,,
M,2021-06-10 21:09:00,2021-06-09 00:00:00,STKS,"One Group Hospitality, Inc.",Hilario Emanuel N,"Pres, CEO",S - Sale,$11.98 ,"-235,374","1,065,411",-18%,"($2,820,176)",,,,
DM,2021-06-10 21:10:00,2021-06-09 00:00:00,STKS,"One Group Hospitality, Inc.",Segal Jonathan,"Dir, Business Development, 10%",S - Sale+OE,$12.46 ,"-173,812","4,176,104",-4%,"($2,166,454)",,,,
,2021-06-10 21:09:00,2021-06-09 00:00:00,STKS,"One Group Hospitality, Inc.",Angelis Dimitrios,Dir,S - Sale,$11.50 ,"-1,000","103,070",-1%,"($11,500)",,,,
,2021-06-10 21:27:00,2021-06-09 00:00:00,H,Hyatt Hotels Corp,Egan Margaret C.,See Remarks,S - Sale,$81.66 ,"-1,000","3,858",-21%,"($81,660)",,,,
,2021-06-10 21:27:00,2021-06-09 00:00:00,ORGO,Organogenesis Holdings Inc.,Albert Erani Family Trust Dated 12/29/2012,10%,S - Sale,$15.31 ,"-150,000","59,432,133",0%,"($2,296,500)",,,,
,2021-06-10 21:33:00,2021-06-09 00:00:00,ORGO,Organogenesis Holdings Inc.,Erani Albert,10%,S - Sale,$15.31 ,"-150,000","59,432,133",0%,"($2,296,500)",,,,
D,2021-06-08 10:33:00,2021-06-08 00:00:00,SLCT,"Select Bancorp, Inc.",McLamb Carlie C Jr,Dir,P - Purchase,$16.86 ,597,"77,859",1%,"$10,065 ",,,,
M,2021-06-08 11:48:00,2021-06-08 00:00:00,CHMG,Chemung Financial Corp,Dalrymple Robert H,Dir,S - Sale,$44.62 ,"-20,458","269,736",-7%,"($912,772)",,,,
,2021-06-08 13:03:00,2021-06-08 00:00:00,FMBM,F&m Bank Corp,Comer Carrie A,EVP & CFO,P - Purchase,$29.70 ,4,"5,254",0%,$127 ,,,,
,2021-06-08 13:09:00,2021-06-08 00:00:00,FMBM,F&m Bank Corp,Shillingburg Stephanie E,Executive Vice President,P - Purchase,$29.70 ,19,"8,834",0%,$577 ,,,,
,2021-06-08 13:16:00,2021-06-08 00:00:00,FMBM,F&m Bank Corp,Hanna Mark Christopher,President & CEO,P - Purchase,$29.70 ,51,"10,004",1%,"$1,520 ",,,,
,2021-06-08 13:50:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Cole David C,Dir,P - Purchase,$24.54 ,33,"10,138",0%,$800 ,,,,
,2021-06-08 14:09:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Hoffman James E III,Dir,P - Purchase,$24.54 ,33,"11,739",0%,$800 ,,,,
,2021-06-08 14:23:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Kaback Neil J,Dir,P - Purchase,$24.54 ,33,"11,396",0%,$800 ,,,,
,2021-06-08 14:37:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Langhenry Joseph P,Dir,P - Purchase,$24.54 ,33,"12,548",0%,$800 ,,,,
,2021-06-08 14:45:00,2021-06-08 00:00:00,NRIM,Northrim Bancorp Inc,McCambridge David J,Dir,P - Purchase,$45.57 ,545,"8,078",7%,"$24,837 ",,,,
,2021-06-08 14:51:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Vross Anthony R,Dir,P - Purchase,$24.54 ,75,"11,741",1%,"$1,833 ",,,,
,2021-06-08 15:07:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Koch Joseph E,Dir,P - Purchase,$24.54 ,33,"14,458",0%,$800 ,,,,
,2021-06-08 15:40:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Thompson Richard B,Dir,P - Purchase,$24.54 ,41,"189,472",0%,"$1,000 ",,,,
,2021-06-08 16:08:00,2021-06-08 00:00:00,CLDB,Cortland Bancorp Inc,Woofter Timothy K,Dir,P - Purchase,$24.54 ,61,"93,143",0%,"$1,500 ",,,,
,2021-06-08 16:16:00,2021-06-08 00:00:00,AFG,American Financial Group Inc,Jacobs Terry S,Dir,S - Sale,$122.02 ,-131,"6,000",-2%,"($15,984)",,,,
,2021-06-08 16:25:00,2021-06-08 00:00:00,OFC,Corporate Office Properties Trust,Kesler Steven D,Dir,S - Sale,$29.64 ,"-8,000","37,568",-18%,"($237,142)",,,,
,2021-06-08 16:28:00,2021-06-08 00:00:00,LDI,"Loandepot, Inc.",Carrillo Nicole,"EVP, Chief Accounting OFficer",S - Sale,$13.87 ,"-11,867","18,688",-39%,"($164,568)",,,,
,2021-06-08 16:36:00,2021-06-08 00:00:00,REG,Regency Centers Corp,Roth Alan Todd,Managing Director,S - Sale,$67.60 ,"-3,000","9,117",-25%,"($202,797)",,,,
,2021-06-08 16:42:00,2021-06-08 00:00:00,REG,Regency Centers Corp,Wibbenmeyer Nicholas Andrew,Managing Director,S - Sale,$66.82 ,"-1,921","5,586",-26%,"($128,360)",,,,
,2021-06-08 17:04:00,2021-06-08 00:00:00,CHRA,"Charah Solutions, Inc.",Sewell Scott Andrew,"Pres, CEO",P - Purchase,$5.95 ,"2,470","666,473",0%,"$14,704 ",,,,
,2021-06-08 17:09:00,2021-06-08 00:00:00,DCO,Ducommun Inc /de/,Rogers Rose F,"VP, CHRO",S - Sale,$56.57 ,"-1,231","37,722",-3%,"($69,638)",,,,
D,2021-06-08 17:11:00,2021-06-08 00:00:00,CHRS,"Coherus Biosciences, Inc.",Lanfear Dennis M,"Pres, CEO",S - Sale+OE,$13.56 ,"-31,054","1,026,907",-3%,"($421,229)",,,,
